,file,xmin,ymin,xmax,ymax,confidence,class
1691,img5586.jpg,474,228,605,528,0.96,2
1692,img5586.jpg,531,116,644,231,0.93,6
1693,img5586.jpg,431,511,519,620,0.92,0
1694,img2161.jpg,41,209,294,488,0.97,2
1695,img2161.jpg,239,137,329,212,0.93,6
1696,img2161.jpg,154,483,235,576,0.92,0
1697,img2161.jpg,414,156,479,205,0.9,4
1698,img5290.jpg,323,342,867,855,0.97,2
1699,img5290.jpg,528,849,648,1011,0.91,0
1700,img5290.jpg,453,96,576,303,0.89,4
1701,img5290.jpg,201,174,405,376,0.89,6
1702,img894.jpg,212,173,448,677,0.96,2
1703,img894.jpg,392,65,454,184,0.92,6
1704,img894.jpg,573,133,613,221,0.88,4
1705,img894.jpg,153,470,227,623,0.87,0
1706,img894.jpg,515,198,543,272,0.84,4
1707,img8073.jpg,475,273,894,493,0.95,2
1708,img8073.jpg,572,435,708,542,0.88,0
1709,img2437.jpg,540,406,754,620,0.92,0
1710,img2437.jpg,384,0,859,421,0.75,2
1711,img761.jpg,588,371,771,1175,0.94,2
1712,img761.jpg,483,1120,672,1312,0.93,0
1713,img761.jpg,574,212,732,376,0.89,6
1714,img761.jpg,829,202,882,435,0.71,4
1715,img6189.jpg,923,180,1192,442,0.96,6
1716,img6189.jpg,333,365,962,554,0.95,2
1717,img6189.jpg,272,515,387,684,0.92,0
1718,img3435.jpg,227,361,928,561,0.96,2
1719,img3435.jpg,81,378,245,533,0.95,6
1720,img3435.jpg,917,433,1054,578,0.91,0
1721,img3435.jpg,119,85,213,180,0.85,4
1722,img4115.jpg,383,479,871,720,0.96,2
1723,img4115.jpg,267,678,408,811,0.93,6
1724,img4115.jpg,855,464,982,591,0.9,0
1725,img6679.jpg,536,236,707,676,0.97,2
1726,img6679.jpg,527,673,624,805,0.93,0
1727,img6679.jpg,643,138,738,238,0.92,6
1728,img6679.jpg,804,141,872,253,0.83,4
1729,img1606.jpg,316,113,674,356,0.96,2
1730,img1606.jpg,218,258,360,394,0.96,6
1731,img1606.jpg,622,0,746,144,0.93,0
1732,img4111.jpg,188,111,429,343,0.96,2
1733,img4111.jpg,599,1,666,60,0.91,4
1734,img4111.jpg,354,15,449,120,0.89,6
1735,img4111.jpg,379,397,466,459,0.87,0
1736,img4111.jpg,282,362,414,696,0.71,2
1737,img8335.jpg,156,326,374,523,0.96,2
1738,img8335.jpg,171,511,286,590,0.93,0
1739,img8335.jpg,291,292,396,328,0.92,6
1740,img1711.jpg,336,217,1062,576,0.96,2
1741,img1711.jpg,1060,449,1199,668,0.92,6
1742,img1711.jpg,261,448,401,560,0.9,0
1743,img6039.jpg,274,199,418,425,0.96,2
1744,img6039.jpg,255,427,334,490,0.93,0
1745,img6039.jpg,294,145,367,201,0.92,6
1746,img6039.jpg,485,130,522,228,0.8,4
1747,tpt_img426.jpg,278,137,491,553,0.98,2
1748,tpt_img426.jpg,301,40,419,136,0.93,6
1749,tpt_img426.jpg,260,544,334,643,0.9,0
1750,tpt_img426.jpg,538,51,613,238,0.77,4
1751,img2479.jpg,283,28,548,506,0.95,2
1752,img2479.jpg,601,99,661,151,0.92,4
1753,img2479.jpg,300,512,474,675,0.91,0
1754,img2479.jpg,470,0,577,50,0.87,6
1755,img3955.jpg,455,235,589,435,0.94,2
1756,img3955.jpg,534,188,585,238,0.9,6
1757,img3955.jpg,498,424,559,485,0.89,0
1758,img2221.jpg,484,399,739,759,0.94,2
1759,img2221.jpg,702,751,788,862,0.93,0
1760,img2221.jpg,630,315,694,403,0.93,6
1761,img2221.jpg,771,315,807,349,0.73,4
1762,img6148.jpg,305,223,440,452,0.96,2
1763,img6148.jpg,289,451,354,507,0.94,0
1764,img6148.jpg,350,172,417,224,0.92,6
1765,img6148.jpg,456,211,479,242,0.76,4
1766,img9727.jpg,182,185,404,536,0.97,2
1767,img9727.jpg,341,81,467,195,0.95,6
1768,img9727.jpg,137,520,284,645,0.92,0
1769,img9727.jpg,578,177,635,239,0.89,4
1770,img2098.jpg,255,164,419,408,0.97,2
1771,img2098.jpg,280,403,340,490,0.92,0
1772,img4865.jpg,912,274,1098,448,0.95,6
1773,img4865.jpg,206,286,924,522,0.92,2
1774,img4865.jpg,498,370,625,481,0.87,0
1775,img1995.jpg,681,576,830,756,0.95,6
1776,img1995.jpg,719,0,961,599,0.9,2
1777,img1995.jpg,477,554,515,613,0.87,4
1778,tpt_img74.jpg,150,98,291,449,0.97,2
1779,tpt_img74.jpg,165,6,216,107,0.94,6
1780,tpt_img74.jpg,145,453,179,550,0.88,0
1781,tpt_img74.jpg,260,0,298,38,0.85,4
1782,img8807.jpg,704,244,1196,524,0.94,2
1783,img8807.jpg,575,354,701,557,0.76,6
1784,img3843.jpg,227,288,386,681,0.95,2
1785,img3843.jpg,215,677,360,860,0.92,0
1786,img2244.jpg,186,182,538,561,0.96,2
1787,img2244.jpg,230,118,330,183,0.94,6
1788,img2244.jpg,186,553,242,621,0.91,0
1789,img218.jpg,279,228,358,312,0.96,2
1790,img218.jpg,321,198,360,227,0.93,6
1791,img218.jpg,275,302,304,332,0.89,1
1792,img8342.jpg,1546,1068,2168,3070,0.96,2
1793,img8342.jpg,1499,3031,2029,3632,0.93,0
1794,img8342.jpg,1686,159,2620,1076,0.89,6
1795,img6534.jpg,750,83,860,178,0.94,6
1796,img6534.jpg,736,171,807,453,0.94,2
1797,img6534.jpg,670,447,772,543,0.93,0
1798,img6534.jpg,865,161,908,218,0.83,4
1799,tpt_img805.jpg,152,213,630,505,0.96,2
1800,tpt_img805.jpg,327,152,464,220,0.93,6
1801,tpt_img805.jpg,134,502,249,569,0.91,0
1802,img7198.jpg,305,440,383,513,0.89,0
1803,img7198.jpg,209,313,461,540,0.85,2
1804,img7198.jpg,426,241,496,288,0.83,6
1805,img7198.jpg,422,319,483,357,0.74,6
1806,img7269.jpg,194,36,557,517,0.98,2
1807,img7269.jpg,191,508,300,583,0.92,0
1808,img7269.jpg,444,0,568,42,0.86,6
1809,img4647.jpg,434,532,487,781,0.94,2
1810,img4647.jpg,405,458,492,537,0.94,6
1811,img4647.jpg,446,778,521,874,0.92,0
1812,img4647.jpg,595,497,645,550,0.87,4
1813,img4647.jpg,768,487,810,539,0.8,4
1814,img4568.jpg,330,178,434,266,0.95,6
1815,img4568.jpg,429,206,830,286,0.93,2
1816,img4568.jpg,820,194,934,307,0.92,0
1817,img1485.jpg,323,113,402,537,0.95,2
1818,img1485.jpg,324,0,441,117,0.93,6
1819,img1485.jpg,298,527,378,635,0.9,0
1820,img1485.jpg,496,95,560,150,0.85,4
1821,img6650.jpg,275,124,676,403,0.97,2
1822,img6650.jpg,261,393,351,525,0.91,0
1823,img6650.jpg,597,0,699,131,0.91,6
1824,img7138.jpg,669,515,780,612,0.92,0
1825,img7138.jpg,272,470,356,557,0.85,6
1826,img8059.jpg,262,256,655,762,0.97,2
1827,img8059.jpg,276,742,409,900,0.93,0
1828,img8059.jpg,598,140,686,257,0.92,6
1829,img8059.jpg,841,227,869,277,0.82,4
1830,img1078.jpg,372,384,594,946,0.97,2
1831,img1078.jpg,260,817,387,985,0.91,0
1832,img1078.jpg,421,246,566,394,0.91,6
1833,img8724.jpg,2166,717,3024,1483,0.92,0
1834,img8724.jpg,1646,0,2639,712,0.77,2
1835,img9479.jpg,304,110,383,326,0.95,2
1836,img9479.jpg,296,322,332,372,0.89,0
1837,img5073.jpg,184,71,323,165,0.94,6
1838,img5073.jpg,248,161,305,531,0.93,2
1839,img5073.jpg,250,530,362,637,0.92,0
1840,img5073.jpg,482,100,545,156,0.88,4
1841,img3879.jpg,363,599,515,747,0.94,6
1842,img3879.jpg,499,555,792,681,0.93,2
1843,img3879.jpg,771,490,892,601,0.91,0
1844,img3879.jpg,288,351,437,424,0.84,4
1845,img3610.jpg,312,195,430,378,0.96,2
1846,img3610.jpg,354,133,425,197,0.92,6
1847,img3610.jpg,306,369,373,439,0.92,0
1848,img9956.jpg,531,262,710,674,0.97,2
1849,img9956.jpg,556,660,716,818,0.93,0
1850,img9956.jpg,564,110,729,263,0.91,6
1851,img4600.jpg,247,176,812,295,0.95,2
1852,img4600.jpg,805,165,938,294,0.91,0
1853,img6093.jpg,1574,1133,2623,2815,0.97,2
1854,img6093.jpg,2097,725,2508,1146,0.93,6
1855,img6093.jpg,1515,2772,1984,3214,0.88,0
1856,img6197.jpg,183,80,328,586,0.96,2
1857,img6197.jpg,259,584,318,680,0.93,0
1858,img6197.jpg,299,13,344,89,0.91,6
1859,img6197.jpg,370,35,395,80,0.89,4
1860,img3427.jpg,406,89,463,510,0.95,2
1861,img3427.jpg,389,503,484,591,0.93,0
1862,img3427.jpg,395,9,504,104,0.92,6
1863,img1025.jpg,382,269,578,548,0.97,2
1864,img1025.jpg,347,184,455,270,0.93,6
1865,img1025.jpg,370,545,480,661,0.92,0
1866,img1025.jpg,633,180,671,297,0.86,4
1867,img1751.jpg,404,370,655,822,0.97,2
1868,img1751.jpg,382,816,503,956,0.93,0
1869,img1751.jpg,357,232,513,377,0.93,6
1870,img1751.jpg,709,368,750,472,0.89,4
1871,img7043.jpg,194,334,317,568,0.96,2
1872,img7043.jpg,209,268,320,336,0.94,6
1873,img7043.jpg,187,521,286,609,0.91,0
1874,img5636.jpg,466,360,521,418,0.91,6
1875,img5636.jpg,488,416,619,646,0.9,2
1876,img5636.jpg,549,609,602,673,0.87,0
1877,img5636.jpg,616,367,656,409,0.83,4
1878,img4609.jpg,282,213,421,543,0.96,2
1879,img4609.jpg,291,125,402,213,0.89,6
1880,img4609.jpg,209,493,321,592,0.81,0
1881,img1909.jpg,301,538,575,665,0.92,2
1882,img1909.jpg,472,643,593,734,0.9,0
1883,img9451.jpg,230,172,860,505,0.96,2
1884,img9451.jpg,829,128,901,262,0.9,0
1885,img9451.jpg,111,467,263,613,0.81,6
1886,img9451.jpg,185,469,263,553,0.76,6
1887,img8633.jpg,451,183,693,554,0.97,2
1888,img8633.jpg,441,547,525,668,0.92,0
1889,img3687.jpg,540,681,642,829,0.94,0
1890,img3687.jpg,534,206,640,361,0.93,6
1891,img3687.jpg,566,346,598,688,0.89,2
1892,img3687.jpg,745,306,802,388,0.89,4
1893,img2529.jpg,639,187,884,441,0.96,6
1894,img2529.jpg,630,422,758,899,0.95,2
1895,img2529.jpg,1043,474,1124,559,0.87,4
1896,img4956.jpg,317,246,557,478,0.97,2
1897,img4956.jpg,308,411,359,500,0.92,0
1898,tpt_img452.jpg,254,323,371,514,0.96,2
1899,tpt_img452.jpg,260,507,332,599,0.93,0
1900,tpt_img452.jpg,291,264,375,324,0.92,6
1901,img3300.jpg,286,602,654,670,0.93,2
1902,img3300.jpg,121,553,288,734,0.93,6
1903,img3300.jpg,641,560,801,697,0.93,0
1904,img3507.jpg,264,373,590,952,0.97,2
1905,img3507.jpg,480,936,601,1139,0.92,0
1906,img3507.jpg,326,205,501,388,0.92,6
1907,img3507.jpg,582,156,667,362,0.9,4
1908,img2449.jpg,704,1433,1370,2956,0.96,2
1909,img2449.jpg,822,952,1329,1426,0.93,6
1910,img2449.jpg,1216,2921,1652,3395,0.91,0
1911,img7063.jpg,599,4,991,399,0.97,2
1912,img7063.jpg,513,176,601,280,0.95,6
1913,img7063.jpg,983,283,1138,414,0.92,0
1914,img8593.jpg,680,249,879,444,0.95,6
1915,img8593.jpg,975,408,1106,660,0.92,5
1916,img8593.jpg,583,425,783,675,0.9,2
1917,tpt_img34.jpg,243,164,366,372,0.95,2
1918,tpt_img34.jpg,315,108,400,166,0.94,6
1919,tpt_img34.jpg,295,359,356,409,0.89,0
1920,img6123.jpg,519,394,698,578,0.93,0
1921,img6123.jpg,553,0,922,423,0.89,2
1922,tpt_img419.jpg,356,352,697,619,0.96,2
1923,tpt_img419.jpg,256,288,381,391,0.93,6
1924,tpt_img419.jpg,491,216,537,247,0.82,4
1925,img2326.jpg,300,185,860,393,0.96,2
1926,img2326.jpg,118,248,310,463,0.96,6
1927,img2326.jpg,828,336,944,494,0.93,0
1928,img2326.jpg,88,83,301,146,0.88,4
1929,img3357.jpg,492,393,655,581,0.93,0
1930,img3357.jpg,527,0,1035,492,0.87,2
1931,img3748.jpg,357,409,718,827,0.98,2
1932,img3748.jpg,376,821,473,960,0.92,0
1933,img3748.jpg,325,295,422,414,0.92,6
1934,img3748.jpg,582,348,629,411,0.87,4
1935,img5257.jpg,1455,1279,1997,2538,0.96,2
1936,img5257.jpg,1842,1046,2110,1285,0.92,6
1937,img5257.jpg,1398,2528,1640,2813,0.92,0
1938,img4718.jpg,214,219,471,565,0.97,2
1939,img4718.jpg,331,112,490,221,0.9,6
1940,img4718.jpg,201,555,265,627,0.88,0
1941,img4718.jpg,540,211,571,251,0.77,4
1942,img8917.jpg,1354,807,2190,2990,0.97,2
1943,img8917.jpg,1235,245,1751,829,0.92,6
1944,img8917.jpg,1537,2967,1902,3354,0.91,0
1945,img8917.jpg,1833,707,2088,1069,0.89,4
1946,img2073.jpg,422,163,884,351,0.96,2
1947,img2073.jpg,344,202,426,279,0.94,6
1948,img2073.jpg,874,287,1002,379,0.92,0
1949,img1269.jpg,183,143,444,554,0.98,2
1950,img1269.jpg,335,35,411,148,0.94,6
1951,img1269.jpg,234,547,324,682,0.93,0
1952,img1269.jpg,510,55,539,197,0.74,4
1953,img1269.jpg,512,134,531,198,0.7,4
1954,img6111.jpg,199,305,776,675,0.97,2
1955,img6111.jpg,79,370,200,484,0.95,6
1956,img6111.jpg,772,603,904,699,0.92,0
1957,img6111.jpg,89,153,226,209,0.78,4
1958,img8063.jpg,467,383,682,726,0.97,2
1959,img8063.jpg,643,309,729,405,0.94,6
1960,img8063.jpg,451,716,546,824,0.92,0
1961,img8063.jpg,841,392,885,447,0.9,4
1962,img3679.jpg,48,447,260,611,0.95,6
1963,img3679.jpg,239,415,898,525,0.93,2
1964,img3679.jpg,881,293,1115,470,0.92,0
1965,img3679.jpg,2,97,254,171,0.86,4
1966,img3679.jpg,134,96,252,154,0.74,4
1967,img817.jpg,362,477,900,1195,0.95,2
1968,img817.jpg,221,340,410,534,0.94,6
1969,img1127.jpg,1440,814,1966,2145,0.96,2
1970,img1127.jpg,1846,2146,2215,2505,0.92,0
1971,img1127.jpg,1682,576,1952,847,0.86,6
1972,img1127.jpg,2870,154,3189,448,0.73,4
1973,img6118.jpg,221,308,310,677,0.94,2
1974,img6118.jpg,163,221,278,336,0.94,6
1975,img6118.jpg,405,249,465,305,0.89,4
1976,img2668.jpg,239,173,424,554,0.96,2
1977,img2668.jpg,206,547,334,666,0.93,0
1978,img2668.jpg,541,56,601,179,0.88,4
1979,img3345.jpg,267,283,406,807,0.94,3
1980,img3345.jpg,172,83,377,299,0.94,6
1981,img3345.jpg,345,791,481,980,0.9,0
1982,img3345.jpg,611,10,714,295,0.84,4
1983,img3765.jpg,298,412,594,569,0.92,0
1984,img3765.jpg,361,165,631,425,0.84,2
1985,img3096.jpg,442,260,845,765,0.97,2
1986,img3096.jpg,556,171,684,263,0.94,6
1987,img549.jpg,415,271,466,334,0.92,6
1988,img549.jpg,431,330,499,560,0.9,2
1989,img549.jpg,510,545,557,582,0.73,0
1990,tpt_img288.jpg,94,322,484,663,0.97,2
1991,tpt_img288.jpg,437,184,577,374,0.95,6
1992,tpt_img288.jpg,543,481,575,545,0.88,4
1993,tpt_img288.jpg,20,635,124,697,0.85,0
1994,tpt_img951.jpg,294,130,475,485,0.97,2
1995,tpt_img951.jpg,344,37,404,133,0.93,6
1996,tpt_img951.jpg,306,477,345,550,0.91,0
1997,tpt_img951.jpg,490,29,531,157,0.87,4
1998,img4700.jpg,397,71,459,148,0.93,6
1999,img4700.jpg,393,130,440,452,0.93,2
2000,img4700.jpg,380,446,474,520,0.9,0
2001,img4700.jpg,581,94,626,132,0.86,4
2002,img4700.jpg,498,203,520,226,0.8,4
2003,tpt_img520.jpg,341,1,518,341,0.94,2
2004,tpt_img520.jpg,321,333,397,432,0.92,0
2005,img3469.jpg,944,2344,1163,3112,0.93,2
2006,img3469.jpg,1056,2261,1232,2347,0.87,6
2007,img3469.jpg,1049,3121,1183,3339,0.87,0
2008,img4564.jpg,78,89,388,509,0.97,2
2009,img4564.jpg,232,10,338,113,0.92,6
2010,img4564.jpg,502,95,567,151,0.91,4
2011,img4564.jpg,37,507,310,698,0.89,0
2012,img4564.jpg,362,222,395,262,0.85,4
2013,img283.jpg,339,150,471,414,0.96,2
2014,img283.jpg,339,410,408,490,0.92,0
2015,img283.jpg,311,83,402,155,0.92,6
2016,img283.jpg,494,96,544,137,0.91,4
2017,img283.jpg,641,19,699,92,0.8,4
2018,img1769.jpg,344,5,791,533,0.96,2
2019,img1769.jpg,383,489,580,636,0.93,0
2020,img7260.jpg,134,327,244,410,0.94,6
2021,img7260.jpg,807,335,901,439,0.88,0
2022,img7260.jpg,223,184,279,244,0.86,4
2023,img7260.jpg,232,349,820,397,0.83,2
2024,img4317.jpg,343,129,480,487,0.97,2
2025,img4317.jpg,320,38,422,132,0.95,6
2026,img4317.jpg,439,482,550,568,0.9,0
2027,img4317.jpg,595,85,646,144,0.89,4
2028,img4853.jpg,247,428,352,722,0.95,2
2029,img4853.jpg,214,715,340,857,0.94,0
2030,img4853.jpg,295,334,387,438,0.93,6
2031,img5136.jpg,149,80,551,368,0.97,2
2032,img5136.jpg,257,359,329,444,0.9,0
2033,img5136.jpg,78,22,248,82,0.89,6
2034,img2108.jpg,407,243,867,818,0.97,2
2035,img2108.jpg,370,61,606,252,0.95,6
2036,img2108.jpg,1047,246,1092,282,0.81,4
2037,img1196.jpg,357,146,541,548,0.95,2
2038,img1196.jpg,457,28,611,146,0.93,6
2039,img1196.jpg,331,538,396,591,0.85,0
2040,img6166.jpg,378,206,794,468,0.97,2
2041,img6166.jpg,785,347,917,504,0.94,0
2042,img6166.jpg,266,243,390,354,0.91,6
2043,img6166.jpg,356,148,414,202,0.77,4
2044,tpt_img563.jpg,299,340,370,487,0.93,0
2045,img4591.jpg,462,178,709,511,0.96,2
2046,img4591.jpg,645,115,714,183,0.91,6
2047,img4591.jpg,449,506,492,590,0.9,0
2048,img4591.jpg,765,115,809,196,0.72,4
2049,img6811.jpg,0,147,360,473,0.97,2
2050,img6811.jpg,264,472,405,537,0.94,0
2051,img6811.jpg,277,80,403,153,0.93,6
2052,img6811.jpg,517,119,559,148,0.77,4
2053,img437.jpg,681,0,1200,723,0.96,3
2054,img437.jpg,645,655,841,837,0.92,0
2055,img2298.jpg,377,210,832,436,0.96,2
2056,img2298.jpg,259,396,396,525,0.95,6
2057,img2298.jpg,809,116,944,243,0.92,0
2058,img2298.jpg,153,203,298,276,0.86,4
2059,img2575.jpg,317,193,599,479,0.97,2
2060,img2575.jpg,311,149,395,196,0.92,6
2061,img2575.jpg,310,473,394,548,0.91,0
2062,img2978.jpg,306,369,573,959,0.97,2
2063,img2978.jpg,393,263,530,376,0.91,6
2064,img2978.jpg,324,936,444,1086,0.91,0
2065,img2978.jpg,729,285,769,339,0.78,4
2066,tpt_img689.jpg,260,477,298,567,0.89,0
2067,tpt_img689.jpg,276,0,331,31,0.83,6
2068,tpt_img689.jpg,277,38,314,484,0.75,2
2069,img9709.jpg,540,214,673,552,0.96,2
2070,img9709.jpg,495,549,600,631,0.95,0
2071,img9709.jpg,630,135,710,233,0.94,6
2072,img9709.jpg,822,185,864,245,0.89,4
2073,img3324.jpg,368,648,517,778,0.94,0
2074,img3324.jpg,353,214,449,341,0.93,6
2075,img3324.jpg,626,214,695,288,0.93,4
2076,img3324.jpg,388,314,429,653,0.9,2
2077,img3324.jpg,566,385,602,428,0.83,4
2078,img8263.jpg,1191,1038,1902,2521,0.96,2
2079,img8263.jpg,1589,548,2064,1049,0.92,6
2080,img8263.jpg,1866,2295,2282,2631,0.88,0
2081,img8263.jpg,2882,834,3024,1118,0.83,4
2082,img4729.jpg,232,117,423,495,0.97,2
2083,img4729.jpg,207,30,365,124,0.93,6
2084,img4729.jpg,230,484,334,566,0.91,0
2085,img4729.jpg,577,74,658,145,0.89,4
2086,img2046.jpg,372,160,455,559,0.94,2
2087,img2046.jpg,354,78,459,166,0.93,6
2088,img2046.jpg,372,554,475,643,0.9,0
2089,img2046.jpg,533,185,558,217,0.84,4
2090,img3106.jpg,335,254,596,824,0.97,2
2091,img3106.jpg,458,96,595,253,0.93,6
2092,img3106.jpg,547,811,680,946,0.92,0
2093,img3106.jpg,717,96,787,165,0.88,4
2094,img1139.jpg,119,471,625,895,0.96,2
2095,img1139.jpg,538,282,749,503,0.94,6
2096,img1139.jpg,734,486,806,593,0.87,4
2097,img9737.jpg,772,140,828,685,0.92,2
2098,img9737.jpg,758,672,856,790,0.92,0
2099,img9737.jpg,751,4,884,143,0.92,6
2100,img9737.jpg,983,0,1034,148,0.74,4
2101,img9760.jpg,698,396,812,886,0.95,2
2102,img9760.jpg,685,314,761,406,0.93,6
2103,img9760.jpg,636,863,735,964,0.92,0
2104,img9760.jpg,818,360,849,422,0.88,4
2105,img9677.jpg,416,252,951,569,0.96,2
2106,img9677.jpg,288,526,442,676,0.94,6
2107,img9677.jpg,928,129,1076,282,0.91,0
2108,img8760.jpg,408,279,494,354,0.91,0
2109,img8760.jpg,532,31,659,112,0.79,6
2110,img8760.jpg,435,148,532,291,0.78,2
2111,tpt_img547.jpg,90,285,208,393,0.96,6
2112,tpt_img547.jpg,528,239,631,384,0.94,0
2113,tpt_img547.jpg,100,40,200,108,0.87,4
2114,tpt_img547.jpg,187,205,224,235,0.78,4
2115,tpt_img547.jpg,201,328,528,356,0.77,2
2116,img8564.jpg,201,214,431,494,0.97,2
2117,img8564.jpg,327,114,466,216,0.94,6
2118,img8564.jpg,252,484,334,590,0.9,0
2119,img514.jpg,414,230,710,582,0.97,2
2120,img514.jpg,471,76,603,230,0.94,6
2121,img514.jpg,389,548,518,676,0.93,0
2122,img664.jpg,313,288,856,540,0.96,2
2123,img664.jpg,830,311,921,450,0.91,0
2124,img664.jpg,206,437,352,596,0.89,6
2125,img664.jpg,44,217,111,262,0.78,4
2126,img4272.jpg,303,203,365,285,0.93,6
2127,img4272.jpg,356,218,858,313,0.93,2
2128,img4272.jpg,851,200,950,315,0.91,0
2129,img4272.jpg,331,80,356,118,0.8,4
2130,img3109.jpg,131,303,296,560,0.97,2
2131,img3109.jpg,268,557,332,625,0.92,0
2132,img3109.jpg,228,249,299,307,0.92,6
2133,img9014.jpg,401,233,753,408,0.94,2
2134,img9014.jpg,750,282,899,428,0.92,0
2135,img1381.jpg,269,407,506,574,0.96,2
2136,img1381.jpg,269,538,375,622,0.93,0
2137,img1381.jpg,242,377,317,406,0.9,6
2138,img6411.jpg,1545,659,2470,3339,0.96,2
2139,img6411.jpg,1783,3267,2291,3726,0.91,0
2140,img6411.jpg,2214,130,2732,707,0.9,6
2141,img8062.jpg,322,327,413,443,0.95,2
2142,img8062.jpg,313,438,349,486,0.89,0
2143,img8062.jpg,318,306,362,327,0.88,6
2144,img3032.jpg,357,412,648,738,0.96,2
2145,img3032.jpg,642,514,724,679,0.92,0
2146,img3032.jpg,233,680,379,823,0.92,6
2147,img3032.jpg,186,393,219,422,0.71,4
2148,img4613.jpg,369,254,418,459,0.92,2
2149,img4613.jpg,386,458,456,532,0.92,0
2150,img4613.jpg,342,184,401,257,0.91,6
2151,img4613.jpg,469,229,485,265,0.82,4
2152,img7053.jpg,418,464,799,670,0.96,2
2153,img7053.jpg,294,480,423,594,0.95,6
2154,img7053.jpg,794,375,951,526,0.91,0
2155,img7053.jpg,280,252,421,326,0.84,4
2156,img7053.jpg,409,372,463,409,0.81,4
2157,tpt_img361.jpg,367,246,451,573,0.95,2
2158,tpt_img361.jpg,413,196,474,248,0.93,6
2159,tpt_img361.jpg,413,102,482,160,0.9,6
2160,tpt_img361.jpg,368,566,416,613,0.76,0
2161,img4057.jpg,305,349,459,524,0.96,2
2162,img4057.jpg,299,513,357,573,0.9,0
2163,img5645.jpg,312,296,828,450,0.95,2
2164,img5645.jpg,162,360,340,549,0.95,6
2165,img5645.jpg,820,250,936,388,0.9,0
2166,img5645.jpg,94,104,197,187,0.82,4
2167,tpt_img89.jpg,289,187,400,399,0.98,2
2168,tpt_img89.jpg,354,133,407,186,0.92,6
2169,tpt_img89.jpg,293,395,332,478,0.9,0
2170,tpt_img318.jpg,405,0,525,342,0.92,2
2171,tpt_img318.jpg,363,325,482,493,0.92,0
2172,img6262.jpg,325,241,631,707,0.97,2
2173,img6262.jpg,570,136,679,251,0.94,6
2174,img6262.jpg,351,698,467,827,0.92,0
2175,img3584.jpg,268,169,492,442,0.97,2
2176,img3584.jpg,242,441,392,552,0.94,0
2177,img3584.jpg,299,72,417,180,0.92,6
2178,img3584.jpg,606,87,699,147,0.92,4
2179,img2531.jpg,229,108,546,561,0.98,2
2180,img2531.jpg,218,546,358,679,0.93,0
2181,img2531.jpg,216,7,368,111,0.89,6
2182,img2363.jpg,356,205,566,571,0.96,2
2183,img2363.jpg,529,105,630,219,0.96,6
2184,img2363.jpg,323,562,406,670,0.93,0
2185,img2363.jpg,689,194,753,300,0.89,4
2186,img1048.jpg,522,317,778,676,0.97,2
2187,img1048.jpg,475,217,587,326,0.93,6
2188,img1048.jpg,608,673,746,809,0.92,0
2189,img1048.jpg,816,195,861,338,0.82,4
2190,img4396.jpg,710,90,923,687,0.95,2
2191,img4396.jpg,621,0,833,98,0.93,6
2192,img4396.jpg,699,678,834,775,0.89,0
2193,img6051.jpg,279,228,367,402,0.95,2
2194,img6051.jpg,257,169,338,230,0.92,6
2195,img6051.jpg,283,400,339,457,0.91,0
2196,img5421.jpg,277,258,355,437,0.95,2
2197,img5421.jpg,319,228,376,259,0.91,6
2198,img5421.jpg,254,436,323,500,0.91,1
2199,img3350.jpg,367,470,821,811,0.97,2
2200,img3350.jpg,266,524,408,674,0.94,6
2201,img3350.jpg,756,409,891,616,0.92,0
2202,img9021.jpg,334,347,539,730,0.96,2
2203,img9021.jpg,457,203,620,361,0.95,6
2204,img9021.jpg,468,627,579,728,0.9,0
2205,img9021.jpg,807,341,861,443,0.89,4
2206,img9566.jpg,144,335,180,444,0.93,2
2207,img9566.jpg,156,439,184,474,0.87,0
2208,img9566.jpg,157,318,185,337,0.86,6
2209,img9795.jpg,328,203,429,551,0.95,2
2210,img9795.jpg,291,59,392,207,0.92,6
2211,img9795.jpg,277,464,400,581,0.86,0
2212,img9795.jpg,528,192,545,223,0.73,5
2213,tpt_img893.jpg,276,88,402,314,0.96,2
2214,tpt_img893.jpg,348,28,441,91,0.93,6
2215,tpt_img893.jpg,278,311,330,363,0.91,0
2216,tpt_img893.jpg,555,103,584,132,0.86,4
2217,img1910.jpg,325,282,733,609,0.96,2
2218,img1910.jpg,222,306,350,405,0.94,6
2219,img1910.jpg,716,576,873,664,0.93,0
2220,img1910.jpg,233,122,321,181,0.88,4
2221,img7679.jpg,34,179,480,423,0.96,2
2222,img7679.jpg,1,16,216,184,0.95,6
2223,img7679.jpg,311,409,558,575,0.93,0
2224,img2185.jpg,182,347,521,895,0.96,2
2225,img2185.jpg,301,235,441,363,0.94,6
2226,img2185.jpg,551,287,613,396,0.84,4
2227,img2185.jpg,869,56,947,254,0.78,4
2228,img105.jpg,170,195,449,451,0.97,2
2229,img105.jpg,588,361,657,445,0.94,4
2230,img105.jpg,136,432,193,553,0.93,0
2231,img105.jpg,414,104,507,224,0.91,6
2232,img4835.jpg,293,199,877,481,0.97,2
2233,img4835.jpg,193,123,321,243,0.95,6
2234,img4835.jpg,852,427,990,522,0.93,0
2235,img4835.jpg,398,16,448,65,0.84,4
2236,img1018.jpg,487,428,753,780,0.96,2
2237,img1018.jpg,481,311,612,439,0.93,6
2238,img1018.jpg,446,763,558,872,0.9,0
